% 1. Title: Airfoil Self-Noise Data
@RELATION	NoiseData


@ATTRIBUTE	Frequency	NUMERIC
@ATTRIBUTE	Angle_of_Attack	NUMERIC
@ATTRIBUTE	Chord_Length	NUMERIC
@ATTRIBUTE	Free-stream_velocity	NUMERIC
@ATTRIBUTE	Suction_side_displacement	NUMERIC
@ATTRIBUTE	Scaled_sound_pressure	NUMERIC

@DATA
0.010101010101,0.18018018018,0.727272727273,0.0,0.0808472338633,0.605445794666
0.0151515151515,0.18018018018,0.727272727273,0.0,0.0808472338633,0.679634110671
0.0217171717172,0.18018018018,0.727272727273,0.0,0.0808472338633,0.717127130587
0.030303030303,0.18018018018,0.727272727273,0.0,0.0808472338633,0.730954343606
0.040404040404,0.18018018018,0.727272727273,0.0,0.0808472338633,0.704363549339
0.0530303030303,0.18018018018,0.727272727273,0.0,0.0808472338633,0.657829659372
0.0707070707071,0.18018018018,0.727272727273,0.0,0.0808472338633,0.58098226394
0.0909090909091,0.18018018018,0.727272727273,0.0,0.0808472338633,0.497487169942
0.116161616162,0.18018018018,0.727272727273,0.0,0.0808472338633,0.44749647672
0.14898989899,0.18018018018,0.727272727273,0.0,0.0808472338633,0.448028292605
0.191919191919,0.18018018018,0.727272727273,0.0,0.0808472338633,0.411598904459
0.242424242424,0.18018018018,0.727272727273,0.0,0.0808472338633,0.334751509028
0.308080808081,0.18018018018,0.727272727273,0.0,0.0808472338633,0.247799611774
0.010101010101,0.238738738739,0.727272727273,1.0,0.0826317347628,0.646688116574
0.0151515151515,0.238738738739,0.727272727273,1.0,0.0826317347628,0.704656048076
0.0217171717172,0.238738738739,0.727272727273,1.0,0.0826317347628,0.755710373069
0.030303030303,0.238738738739,0.727272727273,1.0,0.0826317347628,0.800382907437
0.040404040404,0.238738738739,0.727272727273,1.0,0.0826317347628,0.814210120456
0.0530303030303,0.238738738739,0.727272727273,1.0,0.0826317347628,0.797723828011
0.0707070707071,0.238738738739,0.727272727273,1.0,0.0826317347628,0.720078708751
0.0909090909091,0.238738738739,0.727272727273,1.0,0.0826317347628,0.598558778951
0.116161616162,0.238738738739,0.727272727273,1.0,0.0826317347628,0.541388571277
0.14898989899,0.238738738739,0.727272727273,1.0,0.0826317347628,0.524902278831
0.191919191919,0.238738738739,0.727272727273,1.0,0.0826317347628,0.450713962826
0.242424242424,0.238738738739,0.727272727273,1.0,0.0826317347628,0.390086951897
0.308080808081,0.238738738739,0.727272727273,1.0,0.0826317347628,0.360039354376
0.393939393939,0.238738738739,0.727272727273,1.0,0.0826317347628,0.306325949956
0.494949494949,0.238738738739,0.727272727273,1.0,0.0826317347628,0.211928630308
0.00252525252525,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.628367059324
0.00580808080808,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.69963038796
0.010101010101,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.740314303188
0.0151515151515,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.767702821283
0.0217171717172,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.761321030659
0.030303030303,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.694312229106
0.040404040404,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.590342223522
0.0530303030303,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.59406493472
0.0707070707071,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.523865237855
0.0909090909091,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.386390831494
0.116161616162,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.339591033584
0.14898989899,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.400483952456
0.191919191919,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.330284255591
0.242424242424,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.3172547664
0.308080808081,0.238738738739,0.727272727273,0.199494949495,0.0989923603296,0.24359826628
0.0,0.328828828829,0.727272727273,1.0,0.173066903028,0.940729119579
0.00252525252525,0.328828828829,0.727272727273,1.0,0.173066903028,0.971574440929
0.00580808080808,0.328828828829,0.727272727273,1.0,0.173066903028,0.968649453559
0.010101010101,0.328828828829,0.727272727273,1.0,0.173066903028,0.95881085968
0.0151515151515,0.328828828829,0.727272727273,1.0,0.173066903028,0.888611162815
0.0217171717172,0.328828828829,0.727272727273,1.0,0.173066903028,0.808041056186
0.030303030303,0.328828828829,0.727272727273,1.0,0.173066903028,0.7277368575
0.040404040404,0.328828828829,0.727272727273,1.0,0.173066903028,0.623766851916
0.0530303030303,0.328828828829,0.727272727273,1.0,0.173066903028,0.637594064935
0.0707070707071,0.328828828829,0.727272727273,1.0,0.173066903028,0.594251070279
0.0909090909091,0.328828828829,0.727272727273,1.0,0.173066903028,0.513946871593
0.116161616162,0.328828828829,0.727272727273,1.0,0.173066903028,0.497460579147
0.14898989899,0.328828828829,0.727272727273,1.0,0.173066903028,0.454117584492
0.191919191919,0.328828828829,0.727272727273,1.0,0.173066903028,0.420879091658
0.242424242424,0.328828828829,0.727272727273,1.0,0.173066903028,0.316909086074
0.308080808081,0.328828828829,0.727272727273,1.0,0.173066903028,0.330736299093
0.0,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.847023160582
0.00252525252525,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.877602573989
0.00580808080808,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.874943494562
0.010101010101,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.865370808626
0.0151515151515,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.792246124392
0.0217171717172,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.732682745234
0.030303030303,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.666471667509
0.040404040404,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.580051586141
0.0530303030303,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.594144707102
0.0707070707071,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.53112452469
0.0909090909091,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.451352141888
0.116161616162,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.415188661685
0.14898989899,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.365729784349
0.191919191919,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.369718403489
0.242424242424,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.259632515223
0.308080808081,0.328828828829,0.727272727273,0.60101010101,0.185654253847,0.216821336453
0.0,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.734145238918
0.00252525252525,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.758076953759
0.00580808080808,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.764990560268
0.010101010101,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.762065572899
0.0151515151515,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.715797590874
0.0217171717172,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.679368202728
0.030303030303,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.609434413806
0.040404040404,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.509453027362
0.0530303030303,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.526737043635
0.0707070707071,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.470098651847
0.0909090909091,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.383678570479
0.116161616162,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.350440077645
0.14898989899,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.290610790544
0.191919191919,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.284494907863
0.242424242424,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.228122424017
0.308080808081,0.328828828829,0.727272727273,0.199494949495,0.20595226205,0.198340734438
0.0,0.328828828829,0.727272727273,0.0,0.221795913293,0.672720504161
0.00252525252525,0.328828828829,0.727272727273,0.0,0.221795913293,0.710213524078
0.00580808080808,0.328828828829,0.727272727273,0.0,0.221795913293,0.714202143218
0.010101010101,0.328828828829,0.727272727273,0.0,0.221795913293,0.714999867046
0.0151515151515,0.328828828829,0.727272727273,0.0,0.221795913293,0.659159199085
0.0217171717172,0.328828828829,0.727272727273,0.0,0.221795913293,0.606509426437
0.030303030303,0.328828828829,0.727272727273,0.0,0.221795913293,0.527268859521
0.040404040404,0.328828828829,0.727272727273,0.0,0.221795913293,0.417980695083
0.0530303030303,0.328828828829,0.727272727273,0.0,0.221795913293,0.455473715
0.0707070707071,0.328828828829,0.727272727273,0.0,0.221795913293,0.416385247427
0.0909090909091,0.328828828829,0.727272727273,0.0,0.221795913293,0.317201584811
0.116161616162,0.328828828829,0.727272727273,0.0,0.221795913293,0.301247108251
0.14898989899,0.328828828829,0.727272727273,0.0,0.221795913293,0.261892732736
0.191919191919,0.328828828829,0.727272727273,0.0,0.221795913293,0.246204164118
0.242424242424,0.328828828829,0.727272727273,0.0,0.221795913293,0.203392985348
0.308080808081,0.328828828829,0.727272727273,0.0,0.221795913293,0.194352115298
0.030303030303,0.0,0.454545454545,1.0,0.0206534258952,0.596617650969
0.040404040404,0.0,0.454545454545,1.0,0.0206534258952,0.636237934427
0.0530303030303,0.0,0.454545454545,1.0,0.0206534258952,0.67931502114
0.0707070707071,0.0,0.454545454545,1.0,0.0206534258952,0.698992208897
0.0909090909091,0.0,0.454545454545,1.0,0.0206534258952,0.671869598745
0.116161616162,0.0,0.454545454545,1.0,0.0206534258952,0.658042385726
0.14898989899,0.0,0.454545454545,1.0,0.0206534258952,0.69128087856
0.191919191919,0.0,0.454545454545,1.0,0.0206534258952,0.677453665541
0.242424242424,0.0,0.454545454545,1.0,0.0206534258952,0.6136357593
0.308080808081,0.0,0.454545454545,1.0,0.0206534258952,0.586247241205
0.393939393939,0.0,0.454545454545,1.0,0.0206534258952,0.509133937831
0.494949494949,0.0,0.454545454545,1.0,0.0206534258952,0.448506926902
0.621212121212,0.0,0.454545454545,1.0,0.0206534258952,0.364480017018
0.79797979798,0.0,0.454545454545,1.0,0.0206534258952,0.263700906746
0.0151515151515,0.0,0.454545454545,0.60101010101,0.0228578499198,0.457175525833
0.0217171717172,0.0,0.454545454545,0.60101010101,0.0228578499198,0.537213816577
0.030303030303,0.0,0.454545454545,0.60101010101,0.0228578499198,0.620443002632
0.040404040404,0.0,0.454545454545,0.60101010101,0.0228578499198,0.670167787912
0.0530303030303,0.0,0.454545454545,0.60101010101,0.0228578499198,0.706597176058
0.0707070707071,0.0,0.454545454545,0.60101010101,0.0228578499198,0.712713058739
0.0909090909091,0.0,0.454545454545,0.60101010101,0.0228578499198,0.699151753663
0.116161616162,0.0,0.454545454545,0.60101010101,0.0228578499198,0.648363336613
0.14898989899,0.0,0.454545454545,0.60101010101,0.0228578499198,0.64809742867
0.191919191919,0.0,0.454545454545,0.60101010101,0.0228578499198,0.634270215651
0.242424242424,0.0,0.454545454545,0.60101010101,0.0228578499198,0.580290903289
0.308080808081,0.0,0.454545454545,0.60101010101,0.0228578499198,0.529768394182
0.393939393939,0.0,0.454545454545,0.60101010101,0.0228578499198,0.492541282208
0.494949494949,0.0,0.454545454545,0.60101010101,0.0228578499198,0.4220756774
0.621212121212,0.0,0.454545454545,0.60101010101,0.0228578499198,0.364639561784
0.79797979798,0.0,0.454545454545,0.60101010101,0.0228578499198,0.250565054378
0.0151515151515,0.0,0.454545454545,0.199494949495,0.0264121992288,0.42898928391
0.0217171717172,0.0,0.454545454545,0.199494949495,0.0264121992288,0.559018267876
0.030303030303,0.0,0.454545454545,0.199494949495,0.0264121992288,0.65208604781
0.040404040404,0.0,0.454545454545,0.199494949495,0.0264121992288,0.708724439599
0.0530303030303,0.0,0.454545454545,0.199494949495,0.0264121992288,0.735049325923
0.0707070707071,0.0,0.454545454545,0.199494949495,0.0264121992288,0.734783417981
0.0909090909091,0.0,0.454545454545,0.199494949495,0.0264121992288,0.698088121892
0.116161616162,0.0,0.454545454545,0.199494949495,0.0264121992288,0.624431621773
0.14898989899,0.0,0.454545454545,0.199494949495,0.0264121992288,0.590927220996
0.191919191919,0.0,0.454545454545,0.199494949495,0.0264121992288,0.584013614487
0.242424242424,0.0,0.454545454545,0.199494949495,0.0264121992288,0.533757013322
0.308080808081,0.0,0.454545454545,0.199494949495,0.0264121992288,0.476852713591
0.393939393939,0.0,0.454545454545,0.199494949495,0.0264121992288,0.456643709948
0.494949494949,0.0,0.454545454545,0.199494949495,0.0264121992288,0.319967027415
0.0151515151515,0.0,0.454545454545,0.0,0.0291906560968,0.484936315048
0.0217171717172,0.0,0.454545454545,0.0,0.0291906560968,0.601403993937
0.030303030303,0.0,0.454545454545,0.0,0.0291906560968,0.68436727205
0.040404040404,0.0,0.454545454545,0.0,0.0291906560968,0.73409205733
0.0530303030303,0.0,0.454545454545,0.0,0.0291906560968,0.746855638578
0.0707070707071,0.0,0.454545454545,0.0,0.0291906560968,0.729571622304
0.0909090909091,0.0,0.454545454545,0.0,0.0291906560968,0.678783205254
0.116161616162,0.0,0.454545454545,0.0,0.0291906560968,0.597947190683
0.14898989899,0.0,0.454545454545,0.0,0.0291906560968,0.553806472199
0.191919191919,0.0,0.454545454545,0.0,0.0291906560968,0.543170154493
0.242424242424,0.0,0.454545454545,0.0,0.0291906560968,0.505677134576
0.308080808081,0.0,0.454545454545,0.0,0.0291906560968,0.434945621826
0.393939393939,0.0,0.454545454545,0.0,0.0291906560968,0.38761400803
0.0217171717172,0.121621621622,0.454545454545,1.0,0.0351285345728,0.638817241471
0.030303030303,0.121621621622,0.454545454545,1.0,0.0351285345728,0.638551333528
0.040404040404,0.121621621622,0.454545454545,1.0,0.0351285345728,0.675246629617
0.0530303030303,0.121621621622,0.454545454545,1.0,0.0351285345728,0.711676017763
0.0707070707071,0.121621621622,0.454545454545,1.0,0.0351285345728,0.724971414896
0.0909090909091,0.121621621622,0.454545454545,1.0,0.0351285345728,0.710878293935
0.116161616162,0.121621621622,0.454545454545,1.0,0.0351285345728,0.663546680139
0.14898989899,0.121621621622,0.454545454545,1.0,0.0351285345728,0.629510463478
0.191919191919,0.121621621622,0.454545454545,1.0,0.0351285345728,0.615683250459
0.242424242424,0.121621621622,0.454545454545,1.0,0.0351285345728,0.557981226899
0.308080808081,0.121621621622,0.454545454545,1.0,0.0351285345728,0.493631504773
0.393939393939,0.121621621622,0.454545454545,1.0,0.0351285345728,0.456138484857
0.494949494949,0.121621621622,0.454545454545,1.0,0.0351285345728,0.354827558699
0.621212121212,0.121621621622,0.454545454545,1.0,0.0351285345728,0.256707527854
0.79797979798,0.121621621622,0.454545454545,1.0,0.0351285345728,0.185710107161
0.0151515151515,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.468769112133
0.0217171717172,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.596404924615
0.030303030303,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.676709123302
0.040404040404,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.723508921211
0.0530303030303,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.729890711836
0.0707070707071,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.709149892307
0.0909090909091,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.658361475257
0.116161616162,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.590554949876
0.14898989899,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.519557529183
0.191919191919,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.492169011088
0.242424242424,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.481798601324
0.308080808081,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.420905682453
0.393939393939,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.353099157072
0.494949494949,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.244874624405
0.621212121212,0.121621621622,0.454545454545,0.199494949495,0.0439119266063,0.140106894993
0.010101010101,0.243243243243,0.454545454545,1.0,0.0622525345274,0.551519663892
0.0151515151515,0.243243243243,0.454545454545,1.0,0.0622525345274,0.609221687452
0.0217171717172,0.243243243243,0.454545454545,1.0,0.0622525345274,0.680485016087
0.030303030303,0.243243243243,0.454545454545,1.0,0.0622525345274,0.741909750844
0.040404040404,0.243243243243,0.454545454545,1.0,0.0622525345274,0.792964075837
0.0530303030303,0.243243243243,0.454545454545,1.0,0.0622525345274,0.81716169862
0.0707070707071,0.243243243243,0.454545454545,1.0,0.0622525345274,0.794027707608
0.0909090909091,0.243243243243,0.454545454545,1.0,0.0622525345274,0.737389315819
0.116161616162,0.243243243243,0.454545454545,1.0,0.0622525345274,0.643789719999
0.14898989899,0.243243243243,0.454545454545,1.0,0.0622525345274,0.529981120536
0.191919191919,0.243243243243,0.454545454545,1.0,0.0622525345274,0.479990427314
0.242424242424,0.243243243243,0.454545454545,1.0,0.0622525345274,0.443561039168
0.308080808081,0.243243243243,0.454545454545,1.0,0.0622525345274,0.346504640094
0.010101010101,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.622942537294
0.0151515151515,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.691014970617
0.0217171717172,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.755896508629
0.030303030303,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.790198633233
0.040404040404,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.764405562794
0.0530303030303,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.728507990534
0.0707070707071,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.722923923738
0.0909090909091,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.673465046401
0.116161616162,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.550349668945
0.14898989899,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.48413859122
0.191919191919,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.434945621826
0.242424242424,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.408886643444
0.308080808081,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.369798175872
0.393939393939,0.243243243243,0.454545454545,0.60101010101,0.0677841080748,0.307043901401
0.00580808080808,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.584119977664
0.010101010101,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.645012896535
0.0151515151515,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.706171723349
0.0217171717172,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.770521445476
0.030303030303,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.781157763182
0.040404040404,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.721328476082
0.0530303030303,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.631185683516
0.0707070707071,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.608583508389
0.0909090909091,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.565506421677
0.116161616162,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.455154625469
0.14898989899,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.418991145266
0.191919191919,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.365809556731
0.242424242424,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.363150477305
0.308080808081,0.243243243243,0.454545454545,0.199494949495,0.0767033373097,0.353577791369
0.00580808080808,0.243243243243,0.454545454545,0.0,0.0836753368151,0.594596750605
0.010101010101,0.243243243243,0.454545454545,0.0,0.0836753368151,0.64884197091
0.0151515151515,0.243243243243,0.454545454545,0.0,0.0836753368151,0.699364480017
0.0217171717172,0.243243243243,0.454545454545,0.0,0.0836753368151,0.746962001755
0.030303030303,0.243243243243,0.454545454545,0.0,0.0836753368151,0.74749381764
0.040404040404,0.243243243243,0.454545454545,0.0,0.0836753368151,0.661073736273
0.0530303030303,0.243243243243,0.454545454545,0.0,0.0836753368151,0.548062860638
0.0707070707071,0.243243243243,0.454545454545,0.0,0.0836753368151,0.541946977956
0.0909090909091,0.243243243243,0.454545454545,0.0,0.0836753368151,0.515622091632
0.116161616162,0.243243243243,0.454545454545,0.0,0.0836753368151,0.419363416385
0.14898989899,0.243243243243,0.454545454545,0.0,0.0836753368151,0.396495333316
0.191919191919,0.243243243243,0.454545454545,0.0,0.0836753368151,0.340388757412
0.242424242424,0.243243243243,0.454545454545,0.0,0.0836753368151,0.327359268221
0.308080808081,0.243243243243,0.454545454545,0.0,0.0836753368151,0.324700188795
0.00580808080808,0.324324324324,0.454545454545,1.0,0.122731117948,0.673624591167
0.010101010101,0.324324324324,0.454545454545,1.0,0.122731117948,0.711117611083
0.0151515151515,0.324324324324,0.454545454545,1.0,0.122731117948,0.762171936076
0.0217171717172,0.324324324324,0.454545454545,1.0,0.122731117948,0.836892067966
0.030303030303,0.324324324324,0.454545454545,1.0,0.122731117948,0.868003297258
0.040404040404,0.324324324324,0.454545454545,1.0,0.122731117948,0.821469407291
0.0530303030303,0.324324324324,0.454545454545,1.0,0.122731117948,0.774669609381
0.0707070707071,0.324324324324,0.454545454545,1.0,0.122731117948,0.731592522669
0.0909090909091,0.324324324324,0.454545454545,1.0,0.122731117948,0.671763235568
0.116161616162,0.324324324324,0.454545454545,1.0,0.122731117948,0.557688728162
0.14898989899,0.324324324324,0.454545454545,1.0,0.122731117948,0.356396415561
0.191919191919,0.324324324324,0.454545454545,1.0,0.122731117948,0.424468848885
0.242424242424,0.324324324324,0.454545454545,1.0,0.122731117948,0.397878054617
0.308080808081,0.324324324324,0.454545454545,1.0,0.122731117948,0.351610072593
0.393939393939,0.324324324324,0.454545454545,1.0,0.122731117948,0.26465817534
0.494949494949,0.324324324324,0.454545454545,1.0,0.122731117948,0.184353976653
0.00252525252525,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.641050868189
0.00580808080808,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.722684606589
0.010101010101,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.764166245646
0.0151515151515,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.77852527455
0.0217171717172,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.792884303454
0.030303030303,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.77054803627
0.040404040404,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.663653043316
0.0530303030303,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.506501449198
0.0707070707071,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.443481266785
0.0909090909091,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.448001701811
0.116161616162,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.374877017577
0.14898989899,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.224373122025
0.191919191919,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.289254660037
0.242424242424,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.263461589598
0.308080808081,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.247507113037
0.393939393939,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.218257239344
0.494949494949,0.324324324324,0.454545454545,0.199494949495,0.149818572869,0.199111867471
0.0,0.445945945946,0.454545454545,1.0,0.325792392007,0.822692583827
0.00252525252525,0.445945945946,0.454545454545,1.0,0.325792392007,0.849549286037
0.00580808080808,0.445945945946,0.454545454545,1.0,0.325792392007,0.853006089292
0.010101010101,0.445945945946,0.454545454545,1.0,0.325792392007,0.84290158747
0.0151515151515,0.445945945946,0.454545454545,1.0,0.325792392007,0.741856569256
0.0217171717172,0.445945945946,0.454545454545,1.0,0.325792392007,0.704895365225
0.030303030303,0.445945945946,0.454545454545,1.0,0.325792392007,0.678038663015
0.040404040404,0.445945945946,0.454545454545,1.0,0.325792392007,0.610763953519
0.0530303030303,0.445945945946,0.454545454545,1.0,0.325792392007,0.513175738559
0.0707070707071,0.445945945946,0.454545454545,1.0,0.325792392007,0.489509931662
0.0909090909091,0.445945945946,0.454545454545,1.0,0.325792392007,0.462653229452
0.116161616162,0.445945945946,0.454545454545,1.0,0.325792392007,0.432339723988
0.14898989899,0.445945945946,0.454545454545,1.0,0.325792392007,0.358151407983
0.191919191919,0.445945945946,0.454545454545,1.0,0.325792392007,0.31108570213
0.242424242424,0.445945945946,0.454545454545,1.0,0.325792392007,0.297524397054
0.308080808081,0.445945945946,0.454545454545,1.0,0.325792392007,0.230249687558
0.0,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.75983194618
0.00252525252525,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.793868162842
0.00580808080808,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.770468263887
0.010101010101,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.750525168187
0.0151515151515,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.649746057915
0.0217171717172,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.636450660781
0.030303030303,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.616507565081
0.040404040404,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.565985055974
0.0530303030303,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.485414949345
0.0707070707071,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.438615151435
0.0909090909091,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.428776557556
0.116161616162,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.398463052091
0.14898989899,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.311245246896
0.191919191919,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.254340947164
0.242424242424,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.230941048209
0.308080808081,0.445945945946,0.454545454545,0.60101010101,0.352403037665,0.190788948866
0.0,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.636450660781
0.00252525252525,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.663573270934
0.00580808080808,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.670486877443
0.010101010101,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.663839178876
0.0151515151515,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.623687079533
0.0217171717172,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.613848485654
0.030303030303,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.610657590342
0.040404040404,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.543914696732
0.0530303030303,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.456696891536
0.0707070707071,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.403249395059
0.0909090909091,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.386763102614
0.116161616162,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.343420107959
0.14898989899,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.269763607839
0.191919191919,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.236259207063
0.242424242424,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.206211609541
0.308080808081,0.445945945946,0.454545454545,0.199494949495,0.395308976022,0.172973116707
0.0,0.445945945946,0.454545454545,0.0,0.428849387538,0.636025208073
0.00252525252525,0.445945945946,0.454545454545,0.0,0.428849387538,0.669529608849
0.00580808080808,0.445945945946,0.454545454545,0.0,0.428849387538,0.676177307416
0.010101010101,0.445945945946,0.454545454545,0.0,0.428849387538,0.679634110671
0.0151515151515,0.445945945946,0.454545454545,0.0,0.428849387538,0.632834312761
0.0217171717172,0.445945945946,0.454545454545,0.0,0.428849387538,0.602786715239
0.030303030303,0.445945945946,0.454545454545,0.0,0.428849387538,0.589225410163
